"","x","y","z"
"1188",-4.5,29,5
"1189",-3.5,29,5
"1190",-2.5,29,5
"1191",-1.5,29,5
"1192",-0.5,29,5
"1193",0.5,29,5
"1194",1.5,29,5
"1195",2.5,29,5
"1196",3.5,29,5
"1197",4.5,29,5
"1198",5.5,29,5
"1199",6.5,29,5
"1200",7.5,29,5
"1201",-17.5,28,5
"1202",-16.5,28,5
"1203",-15.5,28,5
"1204",-14.5,28,5
"1205",-13.5,28,5
"1206",-12.5,28,5
"1207",-11.5,28,5
"1208",-10.5,28,5
"1209",-9.5,28,5
"1210",-8.5,28,5
"1211",-7.5,28,5
"1212",-6.5,28,5
"1213",-5.5,28,5
"1214",-4.5,28,5
"1215",-3.5,28,5
"1216",-2.5,28,5
"1217",-1.5,28,5
"1218",-0.5,28,5
"1219",0.5,28,5
"1220",1.5,28,5
"1221",2.5,28,5
"1222",3.5,28,5
"1223",4.5,28,5
"1224",5.5,28,5
"1225",6.5,28,5
"1226",7.5,28,5
"1227",8.5,28,5
"1228",-17.5,27,5
"1229",-16.5,27,5
"1230",-15.5,27,5
"1231",-14.5,27,5
"1232",-13.5,27,5
"1233",-12.5,27,5
"1234",-11.5,27,5
"1235",-10.5,27,5
"1236",-9.5,27,5
"1237",-8.5,27,5
"1238",-7.5,27,5
"1239",-6.5,27,5
"1240",-5.5,27,5
"1241",-4.5,27,5
"1242",-3.5,27,5
"1243",-2.5,27,5
"1244",-1.5,27,5
"1245",-0.5,27,5
"1246",0.5,27,5
"1247",1.5,27,5
"1248",2.5,27,5
"1249",3.5,27,5
"1250",4.5,27,5
"1251",5.5,27,5
"1252",6.5,27,5
"1253",7.5,27,5
"1254",8.5,27,5
"1255",9.5,27,5
"1256",-17.5,26,5
"1257",-16.5,26,5
"1258",-15.5,26,5
"1259",-14.5,26,5
"1260",-13.5,26,5
"1261",-12.5,26,5
"1262",-11.5,26,5
"1263",-10.5,26,5
"1264",-9.5,26,5
"1265",-8.5,26,5
"1266",-7.5,26,5
"1267",-6.5,26,5
"1268",-5.5,26,5
"1269",-4.5,26,5
"1270",-3.5,26,5
"1271",-2.5,26,5
"1272",-1.5,26,5
"1273",-0.5,26,5
"1274",0.5,26,5
"1275",1.5,26,5
"1276",2.5,26,5
"1277",3.5,26,5
"1278",4.5,26,5
"1279",5.5,26,5
"1280",6.5,26,5
"1281",7.5,26,5
"1282",8.5,26,5
"1283",9.5,26,5
"1284",-17.5,25,5
"1285",-16.5,25,5
"1286",-15.5,25,5
"1287",-14.5,25,5
"1288",-13.5,25,5
"1289",-12.5,25,5
"1290",-11.5,25,5
"1291",-10.5,25,5
"1292",-9.5,25,5
"1293",-8.5,25,5
"1294",-7.5,25,5
"1295",-6.5,25,5
"1296",-5.5,25,5
"1297",-4.5,25,5
"1298",-3.5,25,5
"1299",-2.5,25,5
"1300",-1.5,25,5
"1301",-0.5,25,5
"1302",0.5,25,5
"1303",1.5,25,5
"1304",2.5,25,5
"1305",3.5,25,5
"1306",4.5,25,5
"1307",5.5,25,5
"1308",6.5,25,5
"1309",7.5,25,5
"1310",8.5,25,5
"1311",9.5,25,5
"1312",10.5,25,5
"1313",-17.5,24,5
"1314",-16.5,24,5
"1315",-15.5,24,5
"1316",-14.5,24,5
"1317",-13.5,24,5
"1318",-12.5,24,5
"1319",-11.5,24,5
"1320",-10.5,24,5
"1321",-9.5,24,5
"1322",-8.5,24,5
"1323",-7.5,24,5
"1324",-6.5,24,5
"1325",-5.5,24,5
"1326",-4.5,24,5
"1327",-3.5,24,5
"1328",-2.5,24,5
"1329",-1.5,24,5
"1330",-0.5,24,5
"1331",0.5,24,5
"1332",1.5,24,5
"1333",2.5,24,5
"1334",3.5,24,5
"1335",4.5,24,5
"1336",5.5,24,5
"1337",6.5,24,5
"1338",7.5,24,5
"1339",8.5,24,5
"1340",9.5,24,5
"1341",10.5,24,5
"1342",-17.5,23,5
"1343",-16.5,23,5
"1344",-15.5,23,5
"1345",-14.5,23,5
"1346",-13.5,23,5
"1347",-12.5,23,5
"1348",-11.5,23,5
"1349",-10.5,23,5
"1350",-9.5,23,5
"1351",-8.5,23,5
"1352",-7.5,23,5
"1353",-6.5,23,5
"1354",-5.5,23,5
"1355",-4.5,23,5
"1356",-3.5,23,5
"1357",-2.5,23,5
"1358",-1.5,23,5
"1359",-0.5,23,5
"1360",0.5,23,5
"1361",1.5,23,5
"1362",2.5,23,5
"1363",3.5,23,5
"1364",4.5,23,5
"1365",5.5,23,5
"1366",6.5,23,5
"1367",7.5,23,5
"1368",8.5,23,5
"1369",9.5,23,5
"1370",10.5,23,5
"1371",11.5,23,5
"1372",-17.5,22,5
"1373",-16.5,22,5
"1374",-15.5,22,5
"1375",-14.5,22,5
"1376",-13.5,22,5
"1377",-12.5,22,5
"1378",-11.5,22,5
"1379",-10.5,22,5
"1380",-9.5,22,5
"1381",-8.5,22,5
"1382",-7.5,22,5
"1383",-6.5,22,5
"1384",-5.5,22,5
"1385",-4.5,22,5
"1386",-3.5,22,5
"1387",-2.5,22,5
"1388",-1.5,22,5
"1389",-0.5,22,5
"1390",0.5,22,5
"1391",1.5,22,5
"1392",2.5,22,5
"1393",3.5,22,5
"1394",4.5,22,5
"1395",5.5,22,5
"1396",6.5,22,5
"1397",7.5,22,5
"1398",8.5,22,5
"1399",9.5,22,5
"1400",10.5,22,5
"1401",11.5,22,5
"1402",-17.5,21,5
"1403",-16.5,21,5
"1404",-15.5,21,5
"1405",-14.5,21,5
"1406",-13.5,21,5
"1407",-12.5,21,5
"1408",-11.5,21,5
"1409",-10.5,21,5
"1410",-9.5,21,5
"1411",-8.5,21,5
"1412",-7.5,21,5
"1413",-6.5,21,5
"1414",-5.5,21,5
"1415",-4.5,21,5
"1416",-3.5,21,5
"1417",-2.5,21,5
"1418",-1.5,21,5
"1419",-0.5,21,5
"1420",0.5,21,5
"1421",1.5,21,5
"1422",2.5,21,5
"1423",3.5,21,5
"1424",4.5,21,5
"1425",5.5,21,5
"1426",6.5,21,5
"1427",7.5,21,5
"1428",8.5,21,5
"1429",9.5,21,5
"1430",10.5,21,5
"1431",11.5,21,5
"1432",12.5,21,5
"1433",-17.5,20,5
"1434",-16.5,20,5
"1435",-15.5,20,5
"1436",-14.5,20,5
"1437",-13.5,20,5
"1438",-12.5,20,5
"1439",-11.5,20,5
"1440",-10.5,20,5
"1441",-9.5,20,5
"1442",-8.5,20,5
"1443",-7.5,20,5
"1444",-6.5,20,5
"1445",-5.5,20,5
"1446",-4.5,20,5
"1447",-3.5,20,5
"1448",-2.5,20,5
"1449",-1.5,20,5
"1450",-0.5,20,5
"1451",0.5,20,5
"1452",1.5,20,5
"1453",2.5,20,5
"1454",3.5,20,5
"1455",4.5,20,5
"1456",5.5,20,5
"1457",6.5,20,5
"1458",7.5,20,5
"1459",8.5,20,5
"1460",9.5,20,5
"1461",10.5,20,5
"1462",11.5,20,5
"1463",12.5,20,5
"1464",13.5,20,5
"1465",-17.5,19,5
"1466",-16.5,19,5
"1467",-15.5,19,5
"1468",-14.5,19,5
"1469",-13.5,19,5
"1470",-12.5,19,5
"1471",-11.5,19,5
"1472",-10.5,19,5
"1473",-9.5,19,5
"1474",-8.5,19,5
"1475",-7.5,19,5
"1476",-6.5,19,5
"1477",-5.5,19,5
"1478",-4.5,19,5
"1479",-3.5,19,5
"1480",-2.5,19,5
"1481",-1.5,19,5
"1482",-0.5,19,5
"1483",0.5,19,5
"1484",1.5,19,5
"1485",2.5,19,5
"1486",3.5,19,5
"1487",4.5,19,5
"1488",5.5,19,5
"1489",6.5,19,5
"1490",7.5,19,5
"1491",8.5,19,5
"1492",9.5,19,5
"1493",10.5,19,5
"1494",11.5,19,5
"1495",12.5,19,5
"1496",13.5,19,5
"1497",-17.5,18,5
"1498",-16.5,18,5
"1499",-15.5,18,5
"1500",-14.5,18,5
"1501",-13.5,18,5
"1502",-12.5,18,5
"1503",-11.5,18,5
"1504",-10.5,18,5
"1505",-9.5,18,5
"1506",-8.5,18,5
"1507",-7.5,18,5
"1508",-6.5,18,5
"1509",-5.5,18,5
"1510",-4.5,18,5
"1511",-3.5,18,5
"1512",-2.5,18,5
"1513",-1.5,18,5
"1514",-0.5,18,5
"1515",0.5,18,5
"1516",1.5,18,5
"1517",2.5,18,5
"1518",3.5,18,5
"1519",4.5,18,5
"1520",5.5,18,5
"1521",6.5,18,5
"1522",7.5,18,5
"1523",8.5,18,5
"1524",9.5,18,5
"1525",10.5,18,5
"1526",11.5,18,5
"1527",12.5,18,5
"1528",13.5,18,5
"1529",14.5,18,5
"1530",-17.5,17,5
"1531",-16.5,17,5
"1532",-15.5,17,5
"1533",-14.5,17,5
"1534",-13.5,17,5
"1535",-12.5,17,5
"1536",-11.5,17,5
"1537",-10.5,17,5
"1538",-9.5,17,5
"1539",-8.5,17,5
"1540",-7.5,17,5
"1541",-6.5,17,5
"1542",-5.5,17,5
"1543",-4.5,17,5
"1544",-3.5,17,5
"1545",-2.5,17,5
"1546",-1.5,17,5
"1547",-0.5,17,5
"1548",0.5,17,5
"1549",1.5,17,5
"1550",2.5,17,5
"1551",3.5,17,5
"1552",4.5,17,5
"1553",5.5,17,5
"1554",6.5,17,5
"1555",7.5,17,5
"1556",8.5,17,5
"1557",9.5,17,5
"1558",10.5,17,5
"1559",11.5,17,5
"1560",12.5,17,5
"1561",13.5,17,5
"1562",14.5,17,5
"1563",15.5,17,5
"1564",-17.5,16,5
"1565",-16.5,16,5
"1566",-15.5,16,5
"1567",-14.5,16,5
"1568",-13.5,16,5
"1569",-12.5,16,5
"1570",-11.5,16,5
"1571",-10.5,16,5
"1572",-9.5,16,5
"1573",-8.5,16,5
"1574",-7.5,16,5
"1575",-6.5,16,5
"1576",-5.5,16,5
"1577",-4.5,16,5
"1578",-3.5,16,5
"1579",-2.5,16,5
"1580",-1.5,16,5
"1581",-0.5,16,5
"1582",0.5,16,5
"1583",1.5,16,5
"1584",2.5,16,5
"1585",3.5,16,5
"1586",4.5,16,5
"1587",5.5,16,5
"1588",6.5,16,5
"1589",7.5,16,5
"1590",8.5,16,5
"1591",9.5,16,5
"1592",10.5,16,5
"1593",11.5,16,5
"1594",12.5,16,5
"1595",13.5,16,5
"1596",14.5,16,5
"1597",15.5,16,5
"1598",-17.5,15,5
"1599",-16.5,15,5
"1600",-15.5,15,5
"1601",-14.5,15,5
"1602",-13.5,15,5
"1603",-12.5,15,5
"1604",-11.5,15,5
"1605",-10.5,15,5
"1606",-9.5,15,5
"1607",-8.5,15,5
"1608",-7.5,15,5
"1609",-6.5,15,5
"1610",-5.5,15,5
"1611",-4.5,15,5
"1612",-3.5,15,5
"1613",-2.5,15,5
"1614",-1.5,15,5
"1615",-0.5,15,5
"1616",0.5,15,5
"1617",1.5,15,5
"1618",2.5,15,5
"1619",3.5,15,5
"1620",4.5,15,5
"1621",5.5,15,5
"1622",6.5,15,5
"1623",7.5,15,5
"1624",8.5,15,5
"1625",9.5,15,5
"1626",10.5,15,5
"1627",11.5,15,5
"1628",12.5,15,5
"1629",13.5,15,5
"1630",14.5,15,5
"1631",15.5,15,5
"1632",16.5,15,5
"1633",-17.5,14,5
"1634",-16.5,14,5
"1635",-15.5,14,5
"1636",-14.5,14,5
"1637",-13.5,14,5
"1638",-12.5,14,5
"1639",-11.5,14,5
"1640",-10.5,14,5
"1641",-9.5,14,5
"1642",-8.5,14,5
"1643",-7.5,14,5
"1644",-6.5,14,5
"1645",-5.5,14,5
"1646",-4.5,14,5
"1647",-3.5,14,5
"1648",-2.5,14,5
"1649",-1.5,14,5
"1650",-0.5,14,5
"1651",0.5,14,5
"1652",1.5,14,5
"1653",2.5,14,5
"1654",3.5,14,5
"1655",4.5,14,5
"1656",5.5,14,5
"1657",6.5,14,5
"1658",7.5,14,5
"1659",8.5,14,5
"1660",9.5,14,5
"1661",10.5,14,5
"1662",11.5,14,5
"1663",12.5,14,5
"1664",13.5,14,5
"1665",14.5,14,5
"1666",15.5,14,5
"1667",16.5,14,5
"1668",17.5,14,5
"1669",-16.5,13,5
"1670",-15.5,13,5
"1671",-14.5,13,5
"1672",-13.5,13,5
"1673",-12.5,13,5
"1674",-11.5,13,5
"1675",-10.5,13,5
"1676",-9.5,13,5
"1677",-8.5,13,5
"1678",-7.5,13,5
"1679",-6.5,13,5
"1680",-5.5,13,5
"1681",-4.5,13,5
"1682",-3.5,13,5
"1683",-2.5,13,5
"1684",-1.5,13,5
"1685",-0.5,13,5
"1686",0.5,13,5
"1687",1.5,13,5
"1688",2.5,13,5
"1689",3.5,13,5
"1690",4.5,13,5
"1691",5.5,13,5
"1692",6.5,13,5
"1693",7.5,13,5
"1694",8.5,13,5
"1695",9.5,13,5
"1696",10.5,13,5
"1697",11.5,13,5
"1698",12.5,13,5
"1699",13.5,13,5
"1700",14.5,13,5
"1701",15.5,13,5
"1702",16.5,13,5
"1703",17.5,13,5
"1704",-16.5,12,5
"1705",-15.5,12,5
"1706",-14.5,12,5
"1707",-13.5,12,5
"1708",-12.5,12,5
"1709",-11.5,12,5
"1710",-10.5,12,5
"1711",-9.5,12,5
"1712",-8.5,12,5
"1713",-7.5,12,5
"1714",-6.5,12,5
"1715",-5.5,12,5
"1716",-4.5,12,5
"1717",-3.5,12,5
"1718",-2.5,12,5
"1719",-1.5,12,5
"1720",-0.5,12,5
"1721",0.5,12,5
"1722",1.5,12,5
"1723",2.5,12,5
"1724",3.5,12,5
"1725",4.5,12,5
"1726",5.5,12,5
"1727",6.5,12,5
"1728",7.5,12,5
"1729",8.5,12,5
"1730",9.5,12,5
"1731",10.5,12,5
"1732",11.5,12,5
"1733",12.5,12,5
"1734",13.5,12,5
"1735",14.5,12,5
"1736",15.5,12,5
"1737",16.5,12,5
"1738",17.5,12,5
"1739",18.5,12,5
"1740",-16.5,11,5
"1741",-15.5,11,5
"1742",-14.5,11,5
"1743",-13.5,11,5
"1744",-12.5,11,5
"1745",-11.5,11,5
"1746",-10.5,11,5
"1747",-9.5,11,5
"1748",-8.5,11,5
"1749",-7.5,11,5
"1750",-6.5,11,5
"1751",-5.5,11,5
"1752",-4.5,11,5
"1753",-3.5,11,5
"1754",-2.5,11,5
"1755",-1.5,11,5
"1756",-0.5,11,5
"1757",0.5,11,5
"1758",1.5,11,5
"1759",2.5,11,5
"1760",3.5,11,5
"1761",4.5,11,5
"1762",5.5,11,5
"1763",6.5,11,5
"1764",7.5,11,5
"1765",8.5,11,5
"1766",9.5,11,5
"1767",10.5,11,5
"1768",11.5,11,5
"1769",12.5,11,5
"1770",13.5,11,5
"1771",14.5,11,5
"1772",15.5,11,5
"1773",16.5,11,5
"1774",17.5,11,5
"1775",18.5,11,5
"1776",-16.5,10,5
"1777",-15.5,10,5
"1778",-14.5,10,5
"1779",-13.5,10,5
"1780",-12.5,10,5
"1781",-11.5,10,5
"1782",-10.5,10,5
"1783",-9.5,10,5
"1784",-8.5,10,5
"1785",-7.5,10,5
"1786",-6.5,10,5
"1787",-5.5,10,5
"1788",-4.5,10,5
"1789",-3.5,10,5
"1790",-2.5,10,5
"1791",-1.5,10,5
"1792",-0.5,10,5
"1793",0.5,10,5
"1794",1.5,10,5
"1795",2.5,10,5
"1796",3.5,10,5
"1797",4.5,10,5
"1798",5.5,10,5
"1799",6.5,10,5
"1800",7.5,10,5
"1801",8.5,10,5
"1802",9.5,10,5
"1803",10.5,10,5
"1804",11.5,10,5
"1805",12.5,10,5
"1806",13.5,10,5
"1807",14.5,10,5
"1808",15.5,10,5
"1809",16.5,10,5
"1810",17.5,10,5
"1811",18.5,10,5
"1812",-16.5,9,5
"1813",-15.5,9,5
"1814",-14.5,9,5
"1815",-13.5,9,5
"1816",-12.5,9,5
"1817",-11.5,9,5
"1818",-10.5,9,5
"1819",-9.5,9,5
"1820",-8.5,9,5
"1821",-7.5,9,5
"1822",-6.5,9,5
"1823",-5.5,9,5
"1824",-4.5,9,5
"1825",-3.5,9,5
"1826",-2.5,9,5
"1827",-1.5,9,5
"1828",-0.5,9,5
"1829",0.5,9,5
"1830",1.5,9,5
"1831",2.5,9,5
"1832",3.5,9,5
"1833",4.5,9,5
"1834",5.5,9,5
"1835",6.5,9,5
"1836",7.5,9,5
"1837",8.5,9,5
"1838",9.5,9,5
"1839",10.5,9,5
"1840",11.5,9,5
"1841",12.5,9,5
"1842",13.5,9,5
"1843",14.5,9,5
"1844",15.5,9,5
"1845",16.5,9,5
"1846",17.5,9,5
